"player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link"
"8475878","Freddie","Hamilton","CAN","Toronto","C",1992-01-01,"/api/v1/people/8475878"
"8473536","James","Sheppard","CAN","Halifax","C",1988-04-25,"/api/v1/people/8473536"
"8476767","Sebastian","Stalberg","SWE","Gothenburg","RW",1990-03-06,"/api/v1/people/8476767"
"8471996","Bracken","Kearns","CAN","North Vancouver","C",1981-05-12,"/api/v1/people/8471996"
"8475365","Sena","Acolatse","CAN","Hayward","D",1990-11-28,"/api/v1/people/8475365"
"8476331","Dylan","DeMelo","CAN","London","D",1993-05-01,"/api/v1/people/8476331"
"8476810","Travis","Oleksuk","CAN","Thunder Bay","C",1989-02-03,"/api/v1/people/8476810"
"8475939","J.P.","Anderson","CAN","Toronto","G",1992-04-27,"/api/v1/people/8475939"
"8471700","Matt","Pelech","CAN","Toronto","RW",1987-09-04,"/api/v1/people/8471700"
"8470063","Adam","Burish","USA","Madison","RW",1983-01-06,"/api/v1/people/8470063"
"8475602","Casey","Wellman","USA","Brentwood","C",1987-10-18,"/api/v1/people/8475602"
"8475148","Tim","Erixon","SWE","Port Chester","D",1991-02-24,"/api/v1/people/8475148"
"8460541","Richard","Park","USA","Seoul","RW",1976-05-27,"/api/v1/people/8460541"
"8471756","Oskars","Bartulis","LVA","Ogre","D",1987-01-21,"/api/v1/people/8471756"
"8474589","Tyler","Ennis","CAN","Edmonton","LW",1989-10-06,"/api/v1/people/8474589"
"8471284","Andrej","Sekera","SVK","Bojnice","D",1986-06-08,"/api/v1/people/8471284"
"8471804","Nathan","Gerbe","USA","Oxford","C",1987-07-24,"/api/v1/people/8471804"
"8462077","Jochen","Hecht","DEU","Mannheim","C",1977-06-21,"/api/v1/people/8462077"
"8468011","Ryan","Miller","USA","East Lansing","G",1980-07-17,"/api/v1/people/8468011"
"8471761","Chris","Butler","USA","St. Louis","D",1986-10-27,"/api/v1/people/8471761"
"8459427","Rob","Niedermayer","CAN","Cassiar","C",1974-12-28,"/api/v1/people/8459427"
"8473426","Mike","Weber","USA","Pittsburgh","D",1987-12-16,"/api/v1/people/8473426"
"8470598","Thomas","Vanek","AUT","Vienna","LW",1984-01-19,"/api/v1/people/8470598"
"8467878","Tim","Connolly","USA","Syracuse","C",1981-05-07,"/api/v1/people/8467878"
"8471419","Mark","Mancari","CAN","London","RW",1985-07-11,"/api/v1/people/8471419"
"8459579","Patrick","Lalime","CAN","St. Bonaventure","G",1974-07-07,"/api/v1/people/8459579"
"8474574","Tyler","Myers","CAN","Houston","D",1990-02-01,"/api/v1/people/8474574"
"8459640","Mike","Grier","USA","Detroit","RW",1975-01-05,"/api/v1/people/8459640"
"8471388","Patrick","Kaleta","USA","Buffalo","RW",1986-06-08,"/api/v1/people/8471388"
"8471226","Drew","Stafford","USA","Milwaukee","RW",1985-10-30,"/api/v1/people/8471226"
"8469591","Cody","McCormick","CAN","London","C",1983-04-18,"/api/v1/people/8469591"
"8469472","Shaone","Morrisonn","CAN","Vancouver","D",1982-12-23,"/api/v1/people/8469472"
"8473497","Dennis","Persson","SWE","Nykoping","D",1988-06-02,"/api/v1/people/8473497"
"8470018","Matt","Ellis","CAN","Welland","LW",1981-08-31,"/api/v1/people/8470018"
"8469485","Derek","Roy","CAN","Ottawa","C",1983-05-04,"/api/v1/people/8469485"
"8473523","Jhonas","Enroth","SWE","Stockholm","G",1988-06-25,"/api/v1/people/8473523"
"8466309","Mike","Mottau","USA","Quincy","D",1978-03-19,"/api/v1/people/8466309"
"8458525","Brian","Rolston","USA","Flint","RW",1973-02-21,"/api/v1/people/8458525"
"8468636","Greg","Zanon","CAN","Burnaby","D",1980-06-05,"/api/v1/people/8468636"
"8466215","Joe","Corvo","USA","Oak Park","D",1977-06-20,"/api/v1/people/8466215"
"8470636","Josh","Hennessy","USA","Brockton","C",1985-02-07,"/api/v1/people/8470636"
"8475727","Ryan","Spooner","CAN","Ottawa","C",1992-01-30,"/api/v1/people/8475727"
"8474607","Max","Sauve","CAN","Tours","C",1990-01-30,"/api/v1/people/8474607"
"8475414","Craig","Cunningham","CAN","Trail","LW",1990-09-13,"/api/v1/people/8475414"
"8476191","Kevan","Miller","USA","Los Angeles","D",1987-11-15,"/api/v1/people/8476191"
"8474660","David","Warsofsky","USA","Marshfield","D",1990-05-30,"/api/v1/people/8474660"
"8475771","Mark","Visentin","CAN","Hamilton","G",1992-08-07,"/api/v1/people/8475771"
"8474745","Paul","Karpowich","CAN","Thunder Bay","G",1988-10-25,"/api/v1/people/8474745"
"8476302","Frank","Corrado","CAN","Toronto","D",1993-03-26,"/api/v1/people/8476302"
"8475257","Peter","Andersson","SWE","Kvidinge","D",1991-04-13,"/api/v1/people/8475257"
"8475978","Alexandre","Mallet","CAN","Amqui","LW",1992-05-22,"/api/v1/people/8475978"
"8471216","Cam","Barker","CAN","Winnipeg","D",1986-04-04,"/api/v1/people/8471216"
"8471810","Derek","Joslin","CAN","Richmond Hill","D",1987-03-17,"/api/v1/people/8471810"
"8477201","Kellan","Lain","CAN","Oakville","LW",1989-08-11,"/api/v1/people/8477201"
"8475147","Jordan","Schroeder","USA","Lakeville","C",1990-09-29,"/api/v1/people/8475147"
"8475423","Darren","Archibald","CAN","Newmarket","RW",1990-02-09,"/api/v1/people/8475423"
"8476482","Nicklas","Jensen","DNK","Herning","RW",1993-03-06,"/api/v1/people/8476482"
"8476867","Brendan","Gaunce","CAN","Sudbury","C",1994-03-25,"/api/v1/people/8476867"
"8471409","Andrew","Gordon","CAN","Porters Lake","RW",1985-12-13,"/api/v1/people/8471409"
"8475300","Joe","Cannata","USA","Wakefield","G",1990-01-02,"/api/v1/people/8475300"
"8469759","Vernon","Fiddler","CAN","Edmonton","C",1980-05-09,"/api/v1/people/8469759"
"8470740","Lee","Stempniak","USA","West Seneca","RW",1983-02-04,"/api/v1/people/8470740"
"8475759","Brandon","Gormley","CAN","Murray River","D",1992-02-18,"/api/v1/people/8475759"
"8474588","Viktor","Tikhonov","RUS","Riga","RW",1988-05-12,"/api/v1/people/8474588"
"8469681","Ryan","Hollweg","USA","Downey","LW",1983-04-23,"/api/v1/people/8469681"
"8474875","Brent","Raedeke","CAN","Regina","C",1990-05-29,"/api/v1/people/8474875"
"8471011","Garrett","Stafford","USA","Los Angeles","D",1980-01-28,"/api/v1/people/8471011"
"8467910","Nolan","Yonkman","CAN","Punnichy","D",1981-04-01,"/api/v1/people/8467910"
"8465050","Eric","Belanger","CAN","Sherbrooke","C",1977-12-16,"/api/v1/people/8465050"
"8474488","Matt","Climie","CAN","Leduc","G",1983-02-11,"/api/v1/people/8474488"
"8471261","Dane","Byers","CAN","Nipawin","LW",1986-02-21,"/api/v1/people/8471261"
"8473409","Logan","Pyett","CAN","Regina","D",1988-05-26,"/api/v1/people/8473409"
"8475707","Ilari","Filppula","FIN","Vantaa","C",1981-11-05,"/api/v1/people/8475707"
"8471221","Alexandre","Picard","CAN","Les Saules","LW",1985-10-09,"/api/v1/people/8471221"
"8474378","Matt","Beaudoin","CAN","Rock Forest","C",1984-04-06,"/api/v1/people/8474378"
"8470966","Mark","Giordano","CAN","Toronto","D",1983-10-03,"/api/v1/people/8470966"
"8477935","Sam","Bennett","CAN","Holland Landing","C",1996-06-20,"/api/v1/people/8477935"
"8473434","Chad","Johnson","CAN","Saskatoon","G",1986-06-10,"/api/v1/people/8473434"
"8474642","Lance","Bouma","CAN","Provost","LW",1990-03-25,"/api/v1/people/8474642"
"8474673","TJ","Brodie","CAN","Chatham","D",1990-06-07,"/api/v1/people/8474673"
"8476312","Josh","Manson","CAN","Hinsdale","D",1991-10-07,"/api/v1/people/8476312"
"8477941","Nick","Ritchie","CAN","Orangeville","LW",1995-12-05,"/api/v1/people/8477941"
"8474150","Mikael","Backlund","SWE","Vasteras","C",1989-03-17,"/api/v1/people/8474150"
"8475163","Alex","Chiasson","CAN","Montreal","RW",1990-10-01,"/api/v1/people/8475163"
"8475780","Chris","Wagner","USA","Walpole","RW",1991-05-27,"/api/v1/people/8475780"
"8478131","Ondrej","Kase","CZE","Kadan","RW",1995-11-08,"/api/v1/people/8478131"
"8475907","Micheal","Ferland","CAN","Swan River","LW",1992-04-20,"/api/v1/people/8475907"
"8477508","Curtis","Lazar","CAN","Salmon Arm","C",1995-02-02,"/api/v1/people/8477508"
"8471766","Jared","Boll","USA","Charlotte","RW",1986-05-13,"/api/v1/people/8471766"
"8477447","Shea","Theodore","CAN","Langley","D",1995-08-03,"/api/v1/people/8477447"
"8477986","Brandon","Montour","CAN","Brantford","D",1994-04-11,"/api/v1/people/8477986"
"8476400","Logan","Shaw","CAN","Glace Bay","RW",1992-10-05,"/api/v1/people/8476400"
"8476346","Johnny","Gaudreau","USA","Salem","LW",1993-08-13,"/api/v1/people/8476346"
"8479314","Matthew","Tkachuk","USA","Scottsdale","LW",1997-12-11,"/api/v1/people/8479314"
"8477497","Sean","Monahan","CAN","Brampton","C",1994-10-12,"/api/v1/people/8477497"
"8470162","Matt","Stajan","CAN","Mississauga","C",1983-12-19,"/api/v1/people/8470162"
"8476903","Jon","Gillies","USA","Concord","G",1994-01-22,"/api/v1/people/8476903"
"8471879","Kyle","Cumiskey","CAN","Abbotsford","D",1986-12-02,"/api/v1/people/8471879"
"8476806","J.T.","Brown","USA","Burnsville","RW",1990-07-02,"/api/v1/people/8476806"
"8476886","Slater","Koekkoek","CAN","Winchester","D",1994-02-18,"/api/v1/people/8476886"
"8476453","Nikita","Kucherov","RUS","Maykop","RW",1993-06-17,"/api/v1/people/8476453"
"8477300","Viktor","Svedberg","SWE","Gothenburg","D",1991-05-24,"/api/v1/people/8477300"
"8474870","Tyler","Johnson","USA","Spokane","C",1990-07-29,"/api/v1/people/8474870"
"8477386","Henri","Ikonen","FIN","Savonlinna","LW",1994-04-17,"/api/v1/people/8477386"
"8476292","Ondrej","Palat","CZE","Frydek-Mistek","LW",1991-03-28,"/api/v1/people/8476292"
"8474717","Mark","Barberio","CAN","Montreal","D",1990-03-23,"/api/v1/people/8474717"
"8475807","Joakim","Nordstrom","SWE","Stockholm","LW",1992-02-25,"/api/v1/people/8475807"
"8476539","Jonathan","Marchessault","CAN","Cap-Rouge","C",1990-12-27,"/api/v1/people/8476539"
"8476975","Cedric","Paquette","CAN","Gaspe","C",1993-08-13,"/api/v1/people/8476975"
"8473986","Alex","Killorn","CAN","Halifax","LW",1989-09-14,"/api/v1/people/8473986"
"8476860","Dylan","Blujus","USA","Buffalo","D",1994-01-22,"/api/v1/people/8476860"
"8477950","Tony","DeAngelo","USA","Sewell","D",1995-10-24,"/api/v1/people/8477950"
"8477356","Kristers","Gudlevskis","LVA","Aizkraukle","G",1992-07-31,"/api/v1/people/8477356"
"8476300","Nikita","Nesterov","RUS","Chelyabinsk","D",1993-03-28,"/api/v1/people/8476300"
"8476826","Yanni","Gourde","CAN","Saint-Narcisse","C",1991-12-15,"/api/v1/people/8476826"
"8476864","Ville","Pokka","FIN","Tornio","D",1994-06-03,"/api/v1/people/8476864"
"8474722","Luke","Witkowski","USA","Holland","RW",1990-04-14,"/api/v1/people/8474722"
"8476394","Michael","Paliotta","USA","Westport","D",1993-04-06,"/api/v1/people/8476394"
"8476479","Phillip","Danault","CAN","Victoriaville","LW",1993-02-24,"/api/v1/people/8476479"
"8477205","Andrej","Sustr","CZE","Plzen","D",1990-11-29,"/api/v1/people/8477205"
"8477326","Joel","Vermin","CHE","Bern","RW",1992-02-05,"/api/v1/people/8477326"
"8477845","Trevor","van Riemsdyk","USA","Middletown","D",1991-07-24,"/api/v1/people/8477845"
"8477009","Jake","Dotchin","CAN","Cambridge","D",1994-03-24,"/api/v1/people/8477009"
"8476911","Tanner","Richard","CAN","Markham","C",1993-04-06,"/api/v1/people/8476911"
"8476882","Teuvo","Teravainen","FIN","Helsinki","LW",1994-09-11,"/api/v1/people/8476882"
"8477451","Ryan","Hartman","USA","Hilton Head Isl.","LW",1994-09-20,"/api/v1/people/8477451"
"8477494","Jonathan","Drouin","CAN","Ste-Agathe","LW",1995-03-28,"/api/v1/people/8477494"
"8477293","Antti","Raanta","FIN","Rauma","G",1989-05-12,"/api/v1/people/8477293"
"8476480","Vladislav","Namestnikov","RUS","Zhukovskiy","C",1992-11-22,"/api/v1/people/8476480"
"8476883","Andrei","Vasilevskiy","RUS","Tyumen","G",1994-07-25,"/api/v1/people/8476883"
"8475715","Oscar","Lindberg","SWE","Skellefteå","C",1991-10-29,"/api/v1/people/8475715"
"8475832","Tom","Kuhnhackl","DEU","Landshut","RW",1992-01-21,"/api/v1/people/8475832"
"8475763","Kevin","Hayes","USA","Dorchester","C",1992-05-08,"/api/v1/people/8475763"
"8475208","Brian","Dumoulin","USA","Biddeford","D",1991-09-06,"/api/v1/people/8475208"
"8470110","Trevor","Daley","CAN","Toronto","D",1983-10-09,"/api/v1/people/8470110"
"8470595","Eric","Staal","CAN","Thunder Bay","C",1984-10-29,"/api/v1/people/8470595"
"8476897","Oskar","Sundqvist","SWE","Boden","C",1994-03-23,"/api/v1/people/8476897"
"8476899","Matt","Murray","CAN","Thunder Bay","G",1994-05-25,"/api/v1/people/8476899"
"8474602","Justin","Schultz","CAN","Kelowna","D",1990-07-06,"/api/v1/people/8474602"
"8476869","Brady","Skjei","USA","Lakeville","D",1994-03-26,"/api/v1/people/8476869"
"8477839","Conor","Sheary","USA","Winchester","LW",1992-06-08,"/api/v1/people/8477839"
"8475810","Bryan","Rust","USA","Pontiac","RW",1992-05-11,"/api/v1/people/8475810"
"8475855","Jesper","Fast","SWE","Nassjo","RW",1991-12-02,"/api/v1/people/8475855"
"8476874","Olli","Maatta","FIN","Jyväskylä","D",1994-08-22,"/api/v1/people/8476874"
"8475949","Marek","Hrivik","SVK","Cadca","LW",1991-08-28,"/api/v1/people/8475949"
"8476884","Derrick","Pouliot","CAN","Estevan","D",1994-01-16,"/api/v1/people/8476884"
"8476433","Magnus","Hellberg","SWE","Uppsala","G",1991-04-04,"/api/v1/people/8476433"
"8477465","Tristan","Jarry","CAN","Surrey","G",1995-04-29,"/api/v1/people/8477465"
"8475161","Chris","Brown","USA","Flower Mound","RW",1991-02-03,"/api/v1/people/8475161"
"8477435","Ryan","Graves","CAN","Yarmouth","D",1995-05-21,"/api/v1/people/8477435"
"8477126","Jayson","Megna","USA","Fort Lauderdale","C",1990-02-01,"/api/v1/people/8477126"
"8477889","Mathew","Bodie","CAN","East St. Paul","D",1990-03-07,"/api/v1/people/8477889"
"8474568","Luke","Schenn","CAN","Saskatoon","D",1989-11-02,"/api/v1/people/8474568"
"8475188","Brayden","McNabb","CAN","Davidson","D",1991-01-21,"/api/v1/people/8475188"
"8476919","Chris","Tierney","CAN","Keswick","C",1994-07-01,"/api/v1/people/8476919"
"8475820","Joonas","Donskoi","FIN","Raahe","RW",1992-04-13,"/api/v1/people/8475820"
"8477922","Melker","Karlsson","SWE","Lycksele","C",1990-07-18,"/api/v1/people/8477922"
"8476442","Matt","Nieto","USA","Long Beach","LW",1992-11-05,"/api/v1/people/8476442"
"8475455","Brenden","Dillon","CAN","New Westminster","D",1990-11-13,"/api/v1/people/8475455"
"8476881","Tomas","Hertl","CZE","Praha","C",1993-11-12,"/api/v1/people/8476881"
"8473571","Jamie","McBain","USA","Edina","D",1988-02-25,"/api/v1/people/8473571"
"8475857","Kevin","Gravel","USA","Kingsford","D",1992-03-06,"/api/v1/people/8475857"
"8475879","Mac","Carruth","USA","Salt Lake City","G",1992-03-25,"/api/v1/people/8475879"
"8476373","Niklas","Lundstrom","SWE","Varmdo","G",1993-01-10,"/api/v1/people/8476373"
"8475175","Magnus","Paajarvi","SWE","Norrkoping","LW",1991-04-12,"/api/v1/people/8475175"
"8468505","Steve","Ott","CAN","Summerside","C",1982-08-19,"/api/v1/people/8468505"
"8476774","Terry","Broadhurst","USA","Orland Park","LW",1988-11-30,"/api/v1/people/8476774"
"8475966","Garret","Ross","USA","Dearborn Hts.","LW",1992-05-26,"/api/v1/people/8475966"
"8475720","Kent","Simpson","CAN","Edmonton","G",1992-03-26,"/api/v1/people/8475720"
"8477195","Mathieu","Brisebois","CAN","Mont Saint-Hilaire","D",1992-04-17,"/api/v1/people/8477195"
"8467391","Jason","LaBarbera","CAN","Burnaby","G",1980-01-18,"/api/v1/people/8467391"
"8476471","Mark","McNeill","CAN","Langley","C",1993-02-22,"/api/v1/people/8476471"
"8477243","Drew","LeBlanc","USA","Duluth","C",1989-06-29,"/api/v1/people/8477243"
"8476283","Alex","Broadhurst","USA","New Lenox","C",1993-03-07,"/api/v1/people/8476283"
"8475816","Stanislav","Galiev","RUS","Moscow","RW",1992-01-17,"/api/v1/people/8475816"
"8476906","Shayne","Gostisbehere","USA","Pembroke Pines","D",1993-04-20,"/api/v1/people/8476906"
"8477444","Andre","Burakovsky","SWE","Klagenfurt","LW",1995-02-09,"/api/v1/people/8477444"
"8476872","Scott","Laughton","CAN","Oakville","C",1994-05-30,"/api/v1/people/8476872"
"8475462","Radko","Gudas","CZE","Prague","D",1990-06-05,"/api/v1/people/8475462"
"8473461","Steve","Mason","CAN","Oakville","G",1988-05-29,"/api/v1/people/8473461"
"8476393","Nick","Cousins","CAN","Belleville","C",1993-07-20,"/api/v1/people/8476393"
"8469469","R.J.","Umberger","USA","Pittsburgh","C",1982-05-03,"/api/v1/people/8469469"
"8468513","Nick","Schultz","CAN","Strasbourg","D",1982-08-25,"/api/v1/people/8468513"
"8471762","Chris","VandeVelde","USA","Moorhead","C",1987-03-15,"/api/v1/people/8471762"
"8475247","Michael","Latta","CAN","Kitchener","C",1991-05-25,"/api/v1/people/8475247"
"8475744","Evgeny","Kuznetsov","RUS","Chelyabinsk","C",1992-05-19,"/api/v1/people/8475744"
"8477930","Pierre-Edouard","Bellemare","FRA","Le Blanc-Mesnil","LW",1985-03-06,"/api/v1/people/8477930"
"8474040","Sam","Gagner","CAN","London","C",1989-08-10,"/api/v1/people/8474040"
"8478563","Evgeny","Medvedev","RUS","Chelyabinsk","D",1982-08-27,"/api/v1/people/8478563"
"8477290","Michael","Raffl","AUT","Villach","LW",1988-12-01,"/api/v1/people/8477290"
"8477462","Robert","Hagg","SWE","Uppsala","D",1995-02-08,"/api/v1/people/8477462"
"8475729","Mark","Alt","USA","Kansas City","D",1991-10-18,"/api/v1/people/8475729"
"8477502","Samuel","Morin","CAN","Lac-Beauport","D",1995-07-12,"/api/v1/people/8477502"
"8476932","Anthony","Stolarz","USA","Edison","G",1994-01-20,"/api/v1/people/8476932"
"8478367","Cole","Bardreau","USA","Fairport","C",1993-07-22,"/api/v1/people/8478367"
"8476955","Taylor","Leier","CAN","Saskatoon","LW",1994-02-15,"/api/v1/people/8476955"
"8471436","Matt","Hunwick","USA","Warren","D",1985-05-21,"/api/v1/people/8471436"
"8476449","Scott","Harrington","CAN","Kingston","D",1993-03-10,"/api/v1/people/8476449"
"8471260","Blake","Comeau","CAN","Meadow Lake","LW",1986-02-18,"/api/v1/people/8471260"
"8476293","Scott","Wilson","CAN","Oakville","C",1992-04-24,"/api/v1/people/8476293"
"8464981","Cory","Sarich","CAN","Saskatoon","D",1978-08-16,"/api/v1/people/8464981"
"8473499","Reto","Berra","CHE","Bulach","G",1987-01-03,"/api/v1/people/8473499"
"8473575","Semyon","Varlamov","RUS","Samara","G",1988-04-27,"/api/v1/people/8473575"
"8475799","Nino","Niederreiter","CHE","Chur","RW",1992-09-08,"/api/v1/people/8475799"
"8475287","Erik","Haula","FIN","Pori","LW",1991-03-23,"/api/v1/people/8475287"
"8476455","Gabriel","Landeskog","SWE","Stockholm","LW",1992-11-23,"/api/v1/people/8476455"
"8475168","Matt","Duchene","CAN","Haliburton","C",1991-01-16,"/api/v1/people/8475168"
"8471326","Patrick","Bordeleau","CAN","Montreal","LW",1986-03-23,"/api/v1/people/8471326"
"8475206","Stefan","Elliott","CAN","Vancouver","D",1991-01-30,"/api/v1/people/8475206"
"8473700","Ryan","Wilson","CAN","Windsor","D",1987-02-03,"/api/v1/people/8473700"
"8474089","Brad","Malone","CAN","Miramichi","C",1989-05-20,"/api/v1/people/8474089"
"8471657","Cody","McLeod","CAN","Binscarth","LW",1984-06-26,"/api/v1/people/8471657"
"8474207","Nick","Holden","CAN","St. Albert","D",1987-05-15,"/api/v1/people/8474207"
"8474008","Paul","Carey","USA","Boston","C",1988-09-24,"/api/v1/people/8474008"
"8471669","Paul","Stastny","USA","Quebec City","C",1985-12-27,"/api/v1/people/8471669"
"8469707","PA","Parenteau","CAN","Hull","RW",1983-03-24,"/api/v1/people/8469707"
"8473446","Erik","Johnson","USA","Bloomington","D",1988-03-21,"/api/v1/people/8473446"
"8470699","Jan","Hejda","CZE","Prague","D",1978-06-18,"/api/v1/people/8470699"
"8475158","Ryan","O'Reilly","CAN","Clinton","C",1991-02-07,"/api/v1/people/8475158"
"8475197","Tyson","Barrie","CAN","Victoria","D",1991-07-26,"/api/v1/people/8475197"
"8477492","Nathan","MacKinnon","CAN","Halifax","C",1995-09-01,"/api/v1/people/8477492"
"8474202","John","Curry","USA","Shorewood","G",1984-02-27,"/api/v1/people/8474202"
"8475717","Calvin","Pickard","CAN","Moncton","G",1992-04-15,"/api/v1/people/8475717"
"8476536","Colin","Smith","CAN","Edmonton","C",1993-06-20,"/api/v1/people/8476536"
"8475767","Joey","Hishon","CAN","Stratford","C",1991-10-20,"/api/v1/people/8475767"
"8476464","Duncan","Siemens","CAN","Edmonton","D",1993-09-07,"/api/v1/people/8476464"
"8475461","Andrew","Agozzino","CAN","Kleinburg","LW",1991-01-03,"/api/v1/people/8475461"
"8475824","Sami","Aittokallio","FIN","Tampere","G",1992-08-06,"/api/v1/people/8475824"
"8476798","Karl","Stollery","CAN","Camrose","D",1987-11-21,"/api/v1/people/8476798"
"8472373","Jon","Landry","CAN","Montreal","D",1983-05-01,"/api/v1/people/8472373"
"8476933","Raphael","Bussieres","CAN","Longueuil","LW",1993-11-05,"/api/v1/people/8476933"
"8476344","Tyler","Graovac","CAN","Brampton","C",1993-04-27,"/api/v1/people/8476344"
"8475860","Johan","Gustafsson","SWE","Köping","G",1992-02-28,"/api/v1/people/8475860"
